Toaru Hikuushi e no Tsuioku %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Militar %SEPARATOR% Romance %SEPARATOR% Shounen
Maji de Watashi ni Koi Shinasai! %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Artes Marciales %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Romance %SEPARATOR% Super Poderes
Manyuu Hikenchou Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Ecchi
Tamayura: Hitotose %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida
Deadman Wonderland OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sci-Fi %SEPARATOR% Terror
Kono Danshi, Uchuujin to Tatakaemasu. %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia %SEPARATOR% Shounen Ai %SEPARATOR% Sobrenatural %SEPARATOR% Super Poderes
Usagi Drop Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Cosas de la vida %SEPARATOR% Josei
Carnival Phantasm: Ilya's Castle %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Parodia
Carnival Phantasm EX Season %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Sobrenatural
K-On! (Movie) %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Musica
IS: Infinite Stratos Encore - Koi ni Kogareru Sextet %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Harem %SEPARATOR% Mecha %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Hidan no Aria OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Romance
Maken-Ki! Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Ecchi
Ben-To Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia
Senki Zesshou Symphogear %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Musica %SEPARATOR% Sci-Fi
Fate/Prototype %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Romance %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Tantei Opera Milky Holmes Dai 2 Maku %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Misterio %SEPARATOR% Super Poderes
Amagami SS+ plus %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Romance
Highschool DxD %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Demonios %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Romance %SEPARATOR% Shounen
Recorder to Randoseru Do♪ %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Seinen
Zero no Tsukaima F - Final Series %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Ecchi %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Romance
Mouretsu Pirates %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Sci-Fi %SEPARATOR% Space
Sora no Otoshimono: Tokeijikake no Angeloid %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Sci-Fi %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Maken-Ki! OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Artes Marciales %SEPARATOR% Colegial %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Super Poderes
Highschool DxD Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Demonios %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Romance %SEPARATOR% Shounen
Danshi Koukousei no Nichijou Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia
Fate/Zero 2nd Season %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia %SEPARATOR% Sobrenatural %SEPARATOR% Thriller
Phi Brain: Kami no Puzzle 2nd Season %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Juegos
Saki: Achiga-hen - Episode of Side-A %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Cosas de la vida %SEPARATOR% Juegos
Haiyore! Nyaruko-san %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Parodia %SEPARATOR% Sci-Fi
Eureka Seven AO %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Drama %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
New Prince of Tennis SP %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Deportes %SEPARATOR% Shounen
C³ Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Tamayura: Hitotose - Attakai Kaze no Omoide Nanode %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida
Another OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Drama %SEPARATOR% Misterio %SEPARATOR% Terror
Queen's Blade Rebellion vs. Hagure Yuusha no Estetica %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Ecchi %SEPARATOR% Fantasia
Sankarea OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance %SEPARATOR% Shounen %SEPARATOR% Sobrenatural %SEPARATOR% Terror
Queen's Blade: Rebellion Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Ecchi
The iDOLM@STER: 765 Pro to Iu Monogatari %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Musica
Yuru Yuri S2 ♪♪ %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Shoujo Ai
Dakara Boku wa, H ga Dekinai. %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance %SEPARATOR% Sobrenatural
Dog Days' S2 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Shounen
Kyoukai Senjou no Horizon II %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia
Papa no Iukoto wo Kikinasai!: Pokkapoka %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Romance
Ijime %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Drama %SEPARATOR% Shoujo
Naruto: Shippuuden Movie 6 - Road to Ninja %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Artes Marciales %SEPARATOR% Aventura %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Shinryaku!! Ika Musume OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Shounen
Tantei Opera Milky Holmes: Alternative %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Misterio %SEPARATOR% Super Poderes
Nogizaka Haruka no Himitsu: Finale %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Romance
Persona 4 The Animation: No One is Alone %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Aventura %SEPARATOR% Colegial %SEPARATOR% Misterio %SEPARATOR% Sci-Fi %SEPARATOR% Sobrenatural %SEPARATOR% Super Poderes
Nazo no Kanojo X OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Ecchi %SEPARATOR% Misterio %SEPARATOR% Romance %SEPARATOR% Seinen
Dakara Boku wa, H ga Dekinai Recap %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance %SEPARATOR% Sobrenatural
One Piece: Episode of Nami %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Highschool DxD OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Demonios %SEPARATOR% Ecchi %SEPARATOR% Romance
Accel World EX %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Colegial %SEPARATOR% Romance %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Inu x Boku SS Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Misterio %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Boku wa Tomodachi ga Sukunai: Add-on Disc %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Romance %SEPARATOR% Seinen
Chuu-ni Byou! Lite %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia
Code Geass: Boukoku no Akito %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Militar
Hiiro no Kakera Dai Ni Shou %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Fantasia %SEPARATOR% Romance %SEPARATOR% Shoujo %SEPARATOR% Sobrenatural
Hayate no Gotoku! Can’t Take My Eyes Off You %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Harem %SEPARATOR% Parodia %SEPARATOR% Shounen
Gintama' (2012) %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Historico %SEPARATOR% Parodia %SEPARATOR% Samurai %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Bakuman. 3 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Romance %SEPARATOR% Shounen
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Magia %SEPARATOR% Psicologico %SEPARATOR% Thriller
Yu-Gi-Oh! Zexal Second %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia %SEPARATOR% Juegos %SEPARATOR% Shounen
Magi %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Fantasia %SEPARATOR% Shounen
Robotics;Notes %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Sci-Fi
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Magia %SEPARATOR% Psicologico %SEPARATOR% Thriller
Seitokai no Ichizon Lv.2 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Harem %SEPARATOR% Parodia %SEPARATOR% Shounen
The iDOLM@STER: Shiny Festa %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Musica
Arata naru Sekai: Mirai-hen %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Sci-Fi
Kono Danshi, Ningyo Hiroimashita. %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Fantasia %SEPARATOR% Shounen Ai
Girls und Panzer: Shoukai Shimasu! %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Militar
Evangelion: 3.33 You Can (Not) Redo %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Parodia %SEPARATOR% Shounen
Acchi Kocchi: Place=Princess %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Romance %SEPARATOR% Seinen
Tasogare Otome x Amnesia Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Misterio %SEPARATOR% Romance %SEPARATOR% Shounen %SEPARATOR% Sobrenatural %SEPARATOR% Terror
Chuu-ni Byou!: Depth of Field - Ai to Nikushimi Gekijyo %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Mecha %SEPARATOR% Romance
Boku no Imouto wa "Osaka Okan" %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia
One Piece Special: Glorious Island %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Saki: Achiga-hen - Episode of Side-A Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Cosas de la vida %SEPARATOR% Juegos
Sukitte Ii na yo Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Romance %SEPARATOR% Shoujo
OniAi Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Harem %SEPARATOR% Romance
Cuticle Tantei Inaba %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Misterio %SEPARATOR% Shounen
Da Capo III Episode 0 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Magia %SEPARATOR% Musica
Amnesia %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Fantasia %SEPARATOR% Romance %SEPARATOR% Shoujo
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Sobrenatural
Love Live!: School Idol Project %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Musica
Senyuu. %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen
Chihayafuru 2 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Deportes %SEPARATOR% Drama %SEPARATOR% Josei %SEPARATOR% Juegos
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Parodia %SEPARATOR% Shounen
Kuroko no Basket NG-shuu %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Deportes %SEPARATOR% Shounen
Fairy Tail: Prologue 「Hajimari no Asa」 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Fantasia %SEPARATOR% Magia
Kuroko no Basket: Tip Off %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Deportes %SEPARATOR% Shounen
Cyclops Shoujo Saipu~ %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Seinen
Carnival Phantasm: HibiChika Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Sobrenatural
Tamako Market: Dera's BAR %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia
Koi to Senkyo to Chocolate Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Drama %SEPARATOR% Romance
Dakara Boku wa, H ga Dekinai. OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance
Dragon Ball Z: Kami to Kami %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Artes Marciales %SEPARATOR% Aventura %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Ishida to Asakura Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Seinen
Uta no☆Prince-sama♪ Maji Love 2000% %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Harem %SEPARATOR% Romance %SEPARATOR% Shoujo
Oregairu %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Romance
Photokano %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Ecchi %SEPARATOR% Romance
Zettai Bouei Leviathan %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Fantasia
Hyakka Ryouran: Samurai Bride %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Ecchi %SEPARATOR% Romance
Toriko & One Piece & Dragon Ball Z Super Collaboration %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Shounen
Yondemasu yo, Azazel-san. Z %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Demonios %SEPARATOR% Sobrenatural
Mushibugyou %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Artes Marciales %SEPARATOR% Aventura %SEPARATOR% Shounen
Puchitto Gargantia %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
Kakumeiki Valvrave %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha
Steins;Gate: Fuka Ryouiki no Déjà vu %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% 
Senyuu Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen
Hetalia: The Beautiful World Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Historico %SEPARATOR% Parodia
Saint☆Onii-san (Movie) %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% 
Mangirl!: Asobu Henshuu Girl %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida
Yama no Susume: Kabette Kowakunai no? %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Cosas de la vida
Kami nomi zo Shiru Sekai:Magical☆Star Kanon 100% %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Magia %SEPARATOR% Shounen
Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia
Ghost in the Shell: Arise - Border:1 Ghost Pain %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Mecha %SEPARATOR% Policial %SEPARATOR% Psicologico %SEPARATOR% Sci-Fi
Papa no Iukoto wo Kikinasai! OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Romance
Hentai Ouji to Warawanai Neko. Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% 
Busou Shinki OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sci-Fi
Senyuu. 2 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Shounen
Tamayura: More Aggressive %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida
Stella Jogakuin Koutou-ka C³-bu %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Militar
Danganronpa: The Animation %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Misterio %SEPARATOR% Psicologico %SEPARATOR% Terror
Gintama: Kanketsu-hen - Yorozuya yo Eien Nare %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Historico %SEPARATOR% Parodia %SEPARATOR% Samurai %SEPARATOR% Sci-Fi %SEPARATOR% Shounen
Shingeki no Kyojin Recap %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Drama %SEPARATOR% Fantasia %SEPARATOR% Super Poderes
Recorder to Randoseru Mi☆ %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Seinen
Choujigen Game Neptune: The Animation %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Parodia %SEPARATOR% Sci-Fi %SEPARATOR% Sobrenatural
Kimi no Iru Machi %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Cosas de la vida %SEPARATOR% Drama %SEPARATOR% Romance %SEPARATOR% Shounen
Pokemon: Pikachu to Eevee Friends %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia
Yami Shibai %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Sobrenatural %SEPARATOR% Terror
Shingeki no Kyojin Picture Drama %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Drama %SEPARATOR% Fantasia %SEPARATOR% Super Poderes
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo? OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Ecchi %SEPARATOR% Fantasia %SEPARATOR% Sobrenatural
Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki! %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Shoujo
Sukitte Ii na yo. OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Romance %SEPARATOR% Shoujo
Kobayashi ga Kawai Sugite Tsurai!! %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Romance %SEPARATOR% Shoujo
Yowamushi Pedal: Special Ride %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Deportes %SEPARATOR% Drama %SEPARATOR% Shounen
Fairy Tail x Rave %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Magia %SEPARATOR% Shounen
Oreimo 2 Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Seinen
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Fantasia %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Suisei no Gargantia OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha %SEPARATOR% Sci-Fi
Captain Harlock %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Drama %SEPARATOR% Sci-Fi %SEPARATOR% Space
Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% 
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Cosas de la vida %SEPARATOR% Drama %SEPARATOR% Romance
Oregairu OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Romance
Amnesia OVA %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% 
Fate/kaleid liner Prisma☆Illya Specials %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Fantasia %SEPARATOR% Magia
Miss Monochrome %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Cosas de la vida %SEPARATOR% Musica
Recorder to Randoseru Mi☆ Special %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Seinen
White Album 2 ( 2013) %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Cosas de la vida %SEPARATOR% Drama %SEPARATOR% Romance
Little Busters!: Refrain %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Comedia %SEPARATOR% Drama %SEPARATOR% Romance
Aoki Hagane no Arpeggio: Ars Nova %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Sci-Fi %SEPARATOR% Seinen
Yozakura Quartet: Hana no Uta %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Shounen
Phi Brain: Kami no Puzzle 3rd Season %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Juegos
Magi 2 %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Aventura %SEPARATOR% Fantasia %SEPARATOR% Shounen
Naruto Shippuden: Sunny Side Battle %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Artes Marciales %SEPARATOR% Comedia %SEPARATOR% Shounen %SEPARATOR% Super Poderes
Tesagure! Bukatsumono %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Colegial %SEPARATOR% Cosas de la vida
BlazBlue: Alter Memory %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Fantasia
Yozakura Quartet: Tsuki ni Naku %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Magia %SEPARATOR% Shounen %SEPARATOR% Sobrenatural
Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Comedia %SEPARATOR% Romance
Kakumeiki Valvrave 2nd Season %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Accion %SEPARATOR% Mecha
Wonder Garden %SEPARATOR%  %SEPARATOR% Anime %SEPARATOR% Fantasia
